,id,timestamp_utc,user_screen_name,text,lang,to_username,to_userid,to_tweetid,user_id,user_name,user_followers,user_friends,collected_via,retweeted_id,retweeted_user,retweeted_user_id,quoted_id,quoted_user,quoted_user_id,mentioned_names,mentioned_ids,hashtags
2174,2875,1667740712,GYkAmtTg, Sustainable land use protects ecosystems.,en,,,,12469,GYkAmtTg,40922,1311,,,,,,,,,,cop|cop27
2175,2877,1667740757,TVnSDPYO,RT @GYkAmtTg:  Climate agreements set emission reduction targets.,en,,,,11591,TVnSDPYO,2451,1949,,2875,GYkAmtTg,12469,,,,GYkAmtTg,12469,cop|cop27
2176,2878,1667740762,csLqFrYS,@ Mangroves sequester carbon and protect coastlines.,en,SbGcQXRF,14429,1583,11294,csLqFrYS,33,42,,,,,,,,SbGcQXRF,14429,cop27
2177,2879,1667740784,HdnLEoba,RT @mvDLxCFJ:  Renewable hydrogen powers industries.,en,,,,14216,HdnLEoba,1921,2791,,1874,mvDLxCFJ,14307,,,,mvDLxCFJ,14307,cop27
2178,2880,1667740792,wdVONEuK,RT @GYkAmtTg:  Climate adaptation includes disaster resilience.,en,,,,13376,wdVONEuK,14049,2303,,2875,GYkAmtTg,12469,,,,GYkAmtTg,12469,cop|cop27
2179,2881,1667740798,acCUGNBd,RT @LKDyXSCG: @XKvSIRMz  Carbon labels inform consumers about product emissions.,en,,,,13947,acCUGNBd,557,679,,2724,LKDyXSCG,11425,,,,XKvSIRMz|LKDyXSCG,10282|11425,cop27
2180,2882,1667740810,YobyEZms,RT @vHZXkbDL: @OvnoAckQ  Climate education fosters informed citizens.,en,,,,10783,YobyEZms,1067,1641,,1841,vHZXkbDL,13184,,,,OvnoAckQ|vHZXkbDL,13119|13184,cop27
2181,2883,1667740831,QSjoqBwy,RT @GYkAmtTg:  Clean energy investments drive economic growth.,en,,,,11781,QSjoqBwy,5,24,,2875,GYkAmtTg,12469,,,,GYkAmtTg,12469,cop|cop27
2182,2886,1667740859,GtaHBpRZ,RT @gHcAQYPi:  Forests sequester carbon to mitigate climate change.,en,,,,13197,GtaHBpRZ,1826,546,,2876,gHcAQYPi,13331,,,,gHcAQYPi,13331,alsissi|charmelcheikh|cop27
2183,2887,1667740866,bSgpnraf,RT @JOpcahAN:  @QAnvWMIH Climate justice addresses historical emissions.,en,,,,12701,bSgpnraf,244,256,,2813,JOpcahAN,12006,,,,JOpcahAN|QAnvWMIH,12006|14643,cop27
2184,2888,1667740891,rBkOjSyx,RT @pVAXbsMP:  Climate adaptation focuses on building resilience.,en,,,,11123,rBkOjSyx,2561,4998,,116,pVAXbsMP,13466,,,,pVAXbsMP,13466,cop27|environnement
2185,2889,1667740892,yViDqztP,RT @gHcAQYPi:  Climate models predict future impacts.,en,,,,14842,yViDqztP,904,2309,,2876,gHcAQYPi,13331,,,,gHcAQYPi,13331,alsissi|charmelcheikh|cop27
2186,2891,1667740971,nZojXIxA,RT @NSdnyVKG:  Urban gardening reduces carbon footprints.,en,,,,14846,nZojXIxA,80,92,,2515,NSdnyVKG,13732,,,,NSdnyVKG,13732,cop27
2187,2892,1667740981,visgCTDd,@ Renewable energy technologies are evolving.,en,XeYQZhCm,11040,,13531,visgCTDd,677,2133,,,,,,,,XeYQZhCm|spoguUrG,11040|13579,climat|cop27|environnement
2188,2893,1667740988,KCvhqLeN,@LFegRGKy @nbBmtsMI Sustainable fashion choices reduce environmental impact.,en,,,,13800,KCvhqLeN,189,3736,,,,,145,MiThgvJs,10635,LFegRGKy|nbBmtsMI,11915|11956,allemagne|cop27|deutschlandticket|ecologie|öpnv
2189,2894,1667741060,dYsXvikc,@HqwnlXSE @tEChzrUq Climate-friendly cities prioritize public transit.,en,,,,10066,dYsXvikc,102,163,,,,,,,,HqwnlXSE|tEChzrUq,13215|13601,226climativist|cop27|payupforlossanddamage
2190,2896,1667741094,PKQLJIvS, Reducing plastic waste is a climate action.,en,,,,11086,PKQLJIvS,6416,1428,,,,,124,caLPQrGF,13274,,,cop27|droitshumains
2191,2897,1667741098,rEPWtpGR,RT @tEmqFvMs:  Climate science benefits from global collaborations.,en,,,,13325,rEPWtpGR,2981,2649,,1731,tEmqFvMs,11539,,,,tEmqFvMs,11539,cop27
2192,2898,1667741107,JCVlkBFr,RT @aJVUCzmd:  Renewable energy infrastructure creates jobs.,en,,,,11909,JCVlkBFr,216,352,,2371,aJVUCzmd,11456,,,,aJVUCzmd,11456,cop27
2193,2899,1667741126,pLRmHTqX, The Arctic is experiencing rapid warming.,en,,,,12678,pLRmHTqX,7937,836,,,,,,,,,,agirpourleclimat|changementsclimatique|cop27
2194,2900,1667741128,xaESPOnB,RT @QBjaNHCf: @MAsWaDcw @ZmCkGBwM @RaGMdcQz  Carbon pricing supports emissions reductions.,en,,,,11092,xaESPOnB,3305,2382,,2072,QBjaNHCf,14049,,,,MAsWaDcw|ZmCkGBwM|RaGMdcQz|QBjaNHCf,10719|11847|12434|14049,burundi|cop27|égypte
2195,2902,1667741154,tMZFlUSr,RT @xjYbvAun:  Climate change influences weather patterns.,en,,,,12593,tMZFlUSr,4425,2992,,2716,xjYbvAun,11731,,,,xjYbvAun,11731,cop27|franceinfo
2196,2903,1667741160,ocRrPOEJ,RT @dnCuDckf:  Emissions trading systems curb carbon pollution.,en,,,,12889,ocRrPOEJ,6947,4442,,2833,dnCuDckf,13722,,,,dnCuDckf,13722,cop27
2197,2904,1667741180,GhLCXxsB,RT @PyVrAStJ:  Sustainable forestry practices protect ecosystems.,en,,,,13075,GhLCXxsB,750,1476,,2594,PyVrAStJ,14574,,,,PyVrAStJ,14574,cop27
2198,2906,1667741192,gDWJwvOK, Climate action aids vulnerable communities.,en,gDWJwvOK,14208,2901,14208,gDWJwvOK,86,235,,,,,,,,,,cop27
2199,2907,1667741223,QjhbSXBY,RT @mynHDsZM: @ITVyvrRP  @hDkNOYdF @OvJRnush @TONrRugc @MmgzrDcP Clean energy sources improve air quality.,en,,,,14238,QjhbSXBY,380,649,,2851,mynHDsZM,10727,,,,ITVyvrRP|mynHDsZM|hDkNOYdF|OvJRnush|TONrRugc|MmgzrDcP,10697|10727|11619|11896|14506|14671,brest|brestmétropole|cop27|copbrest|environnement|habitat|réchaufffementclimatique|sobriété
2200,2909,1667741282,YiWalqVU, Climate adaptation measures save lives.,en,,,,12721,YiWalqVU,28253,427,,,,,,,,,,climat|cop27|ln24
2201,2911,1667741298,OqBjyeRF,RT @mvDLxCFJ:  Renewable energy subsidies promote green power.,en,,,,10039,OqBjyeRF,4292,1583,,1874,mvDLxCFJ,14307,,,,mvDLxCFJ,14307,cop27
2202,2912,1667741299,ayZOUAmP,RT @OayoWjLw:  Climate education empowers individuals.,en,,,,10419,ayZOUAmP,531,1204,,1470,OayoWjLw,11121,,,,OayoWjLw,11121,cop27|dariuschabi
2203,2913,1667741309,izfXZaSP,RT @jyXvDTzA:  Carbon offset projects combat emissions.,en,,,,13860,izfXZaSP,18311,6439,,2910,jyXvDTzA,11480,,,,jyXvDTzA,11480,cop27|positions|priorités
2204,2914,1667741314,eSjhpvAV,RT @GXtJlNiZ: @MAsWaDcw  Climate change poses a threat to coastal areas.,en,,,,10749,eSjhpvAV,0,20,,1845,GXtJlNiZ,13477,,,,MAsWaDcw|GXtJlNiZ,10719|13477,burundi|cop27|ndayishimiye
2205,2915,1667741317,TcHiZfAC,@iFyulgWm Environmental justice advocates for affected populations.,en,,,,13930,TcHiZfAC,1530,783,,,,,2405,IJChelFt,14415,iFyulgWm,11454,climat|climateactionnow|cop27|cop27egypt|egypt|greenwashing|urgenceclimatique
2206,2916,1667741340,IBvHOfmh,RT @oJLzWeVU:  Sustainable agriculture practices reduce emissions.,en,,,,10233,IBvHOfmh,85,0,,2845,oJLzWeVU,10354,,,,oJLzWeVU,10354,alger|cop27|egypte|président_tebboune
2207,2917,1667741367,qIdEcTbF,RT @gHcAQYPi:  Energy-efficient buildings conserve resources.,en,,,,11968,qIdEcTbF,2539,867,,2876,gHcAQYPi,13331,,,,gHcAQYPi,13331,alsissi|charmelcheikh|cop27
2208,2918,1667741400,wbnfSLhr,@wOjbudIy Climate-friendly transportation includes ridesharing.,en,,,,13557,wbnfSLhr,180395,12341,,,,,,,,wOjbudIy,10813,cop27
2209,2919,1667741410,MwDrhWbC, Renewable energy grants encourage innovation.,en,,,,13660,MwDrhWbC,0,897,,,,,2910,jyXvDTzA,11480,,,changementclimatique|cop27|positions|priorités
2210,2921,1667741420,GOdeLMBh,@KwFYdRCD @bAljcQMu @POaLwiRA Carbon accounting tracks greenhouse gas emissions.,en,,,,13364,GOdeLMBh,5262,1470,,,,,2735,pGNZrkRa,11239,KwFYdRCD|bAljcQMu|POaLwiRA,11715|12728|13530,climat|cop27|dimpol|zfe
2211,2922,1667741433,RvuJAsnV,@cZHsFlBz Climate-smart cities plan for resilience.,en,,,,14862,RvuJAsnV,2531,1554,,,,,,,,cZHsFlBz,12489,changementclimatique|climat|cop27|cop27egypt
2212,2923,1667741435,KSmPgHrF,RT @JHmEbVlF: @XygampAU @nNrJDOTq @iFyulgWm @hjUSedOy  @tnKQOpNG @rsnPItNb @wgKPVkhI @LtThbCdM @MvSgVsBI Wind turbines generate sustainable electricity.,en,,,,13257,KSmPgHrF,1851,2867,,2268,JHmEbVlF,11789,,,,XygampAU|nNrJDOTq|iFyulgWm|hjUSedOy|JHmEbVlF|tnKQOpNG|rsnPItNb|wgKPVkhI|LtThbCdM|MvSgVsBI,10311|10344|11454|11769|11789|12279|12356|13933|13981|14722,cop27|egypt|freeabdelfattah|paris
2213,2924,1667741457,eJduXqcO,RT @wbnfSLhr: @wOjbudIy  Climate treaties establish international commitments.,en,,,,10092,eJduXqcO,3168,5001,,2918,wbnfSLhr,13557,,,,wOjbudIy|wbnfSLhr,10813|13557,cop27
2214,2925,1667741523,KLOSJjZQ, Geothermal heating and cooling reduce energy consumption.,en,,,,12924,KLOSJjZQ,315,303,,,,,,,,,,cop27|greenwashing
2215,2927,1667741557,KAIYbrPZ,RT @ghepVFUv: @fpkCPMBa  Sustainable practices protect endangered species.,en,,,,12688,KAIYbrPZ,892,4998,,144,ghepVFUv,14677,,,,fpkCPMBa|ghepVFUv,14676|14677,agroécologie|contrelamainmisedesmultinationales|cop27|droitspaysans|transitionjuste
2216,2926,1667741557,OpMGolJZ,RT @myZAVerc:  Green infrastructure enhances urban environments.,en,,,,11471,OpMGolJZ,104,107,,1625,myZAVerc,14333,,,,myZAVerc,14333,cop27
2217,2928,1667741562,AVdrqkvL,RT @dAjLtPXZ:  Climate change impacts natural disasters.,en,,,,13842,AVdrqkvL,7018,992,,2645,dAjLtPXZ,12410,,,,dAjLtPXZ,12410,climat|cop27|environnement
2218,2929,1667741580,XUqsgbGt,@McvjdzoB Clean technology startups drive innovation.,en,,,,14582,XUqsgbGt,158759,889,,,,,,,,McvjdzoB,12496,cop27
2219,2930,1667741591,RNfALFpI,RT @IweAzUry:  Carbon-free energy sources are the future.,en,,,,13796,RNfALFpI,24241,2703,,881,IweAzUry,13797,,,,IweAzUry,13797,actionclimatique|cop27|criseclimatique
2220,2933,1667741697,IkWTnzsB,RT @upxMXEDW: @wmtciBSg  Climate refugees need support and protection.,en,,,,14019,IkWTnzsB,70,346,,269,upxMXEDW,14820,,,,wmtciBSg|upxMXEDW,12161|14820,climatechange|cop27|ipcc|summaryforall
2221,2932,1667741697,mbaXhtoN,RT @MEnutzHo:  Climate science informs public policy.,en,,,,10148,mbaXhtoN,1314,1104,,1636,MEnutzHo,12729,,,,MEnutzHo,12729,climat|climatechange|climatechangeisreal|cop27|environment|globalwarming
2222,2934,1667741700,yMeqNuiB,RT @yMeqNuiB:  @RCKwMxaF Sustainable transportation options reduce traffic congestion.,en,,,,11112,yMeqNuiB,11454,2602,,1427,yMeqNuiB,11112,,,,yMeqNuiB|RCKwMxaF,11112|13082,cop27
2223,2935,1667741706,TtZlhNVb,@ Carbon pricing mechanisms include carbon taxes.,en,pGNZrkRa,11239,2758,14388,TtZlhNVb,52,7,,,,,,,,pGNZrkRa|KwFYdRCD|bAljcQMu|POaLwiRA,11239|11715|12728|13530,cop27|macronnousprendpourdescons
2224,2936,1667741717,oBkMmbCS,RT @wGCyHBqm:  Climate change affects ecosystems and biodiversity.,en,,,,13762,oBkMmbCS,567,468,,2330,wGCyHBqm,10391,,,,wGCyHBqm,10391,climat|cop27|courtterme
2225,2937,1667741720,mFoVdxSR,RT @UdyjLkRe:  @XanqSCUg Eco-friendly gardening practices benefit the environment.,en,,,,13288,mFoVdxSR,329,712,,2905,UdyjLkRe,11020,,,,UdyjLkRe|XanqSCUg,11020|11038,226activistclimatique|caravaneclimatique226|cop27|people4climate
2226,2938,1667741727,oVqaOzIM, Renewable energy cooperatives promote community involvement.,en,,,,11059,oVqaOzIM,405111,376,,,,,,,,,,cop27
2227,2939,1667741729,fdGFeQNH,RT @kTaXVrPZ:  Climate adaptation plans enhance disaster response.,en,,,,10809,fdGFeQNH,4807,5287,,1611,kTaXVrPZ,11819,,,,kTaXVrPZ,11819,cop27
2228,2941,1667741732,mFoVdxSR,RT @dYsXvikc:  Solar energy harnesses sunlight for power.,en,,,,13288,mFoVdxSR,329,712,,2884,dYsXvikc,10066,,,,dYsXvikc,10066,226climativist|cop27
2229,2940,1667741732,AHaMQLco,RT @vBfMyezH:  Climate action is a collective responsibility.,en,,,,10603,AHaMQLco,114,127,,2513,vBfMyezH,10261,,,,vBfMyezH,10261,cop27|ecolotrip|stand4climate|thecallofduty
2230,2942,1667741738,mFoVdxSR,RT @JOpcahAN:  @QAnvWMIH Carbon footprint reduction is achievable.,en,,,,13288,mFoVdxSR,329,712,,2813,JOpcahAN,12006,,,,JOpcahAN|QAnvWMIH,12006|14643,cop27
2231,2943,1667741741,FdAGcKOE,RT @bEnYTgCj:  Climate-smart agriculture practices improve yields.,en,,,,14664,FdAGcKOE,4,135,,2037,bEnYTgCj,13541,,,,bEnYTgCj,13541,cop27
2232,2944,1667741746,mFoVdxSR,RT @ObvFhQjx:  @jqeXQdhE Green building materials reduce environmental impact.,en,,,,13288,mFoVdxSR,329,712,,2514,ObvFhQjx,13499,,,,ObvFhQjx|jqeXQdhE,13499|14565,cop27|oddtvcop27|togetherforimplementation
2233,2945,1667741772,acCUGNBd,RT @TFNZRMrd: @spoguUrG  Climate-friendly transportation includes e-bikes.,en,,,,13947,acCUGNBd,557,679,,2176,TFNZRMrd,14700,,,,spoguUrG|TFNZRMrd,13579|14700,climat|cop27
2234,2946,1667741787,mFoVdxSR,RT @dYsXvikc:  Offsetting emissions with tree planting is effective,en,,,,13288,mFoVdxSR,329,712,,2416,dYsXvikc,10066,,,,dYsXvikc,10066,226climativist|cop27|payupforlossanddamage
2235,2947,1667741791,mFoVdxSR,RT @dYsXvikc:  Taking action on climate change can save our planet.,en,,,,13288,mFoVdxSR,329,712,,2110,dYsXvikc,10066,,,,dYsXvikc,10066,cop27|togetherforimplementation
2236,2948,1667741792,qbSmgrIo,RT @GZKWntIX:  @YDltHGIe Clean energy is the future and a solution to climate change.,en,,,,14199,qbSmgrIo,28,101,,151,GZKWntIX,11937,,,,GZKWntIX|YDltHGIe,11937|14489,cop27|mauvaiscalculspourtotal
2237,2949,1667741802,oNdGbCJs, Let's work together to create a sustainable future.,en,,,,11986,oNdGbCJs,28227,104,,,,,,,,,,changement_climatique|charm_el_cheikh|cop27|egypte
2238,2950,1667741824,MrkleAwj,@JacpbnTC Renewable energy sources reduce carbon emissions.,en,,,,10792,MrkleAwj,747,2221,,,,,2639,JacpbnTC,12684,JacpbnTC,12684,cop27
2239,2951,1667741835,ZqyhrbEs,RT @oVqaOzIM:  Green technologies are advancing to combat climate change.,en,,,,12540,ZqyhrbEs,277,2295,,2938,oVqaOzIM,11059,,,,oVqaOzIM,11059,cop27
2240,2952,1667741856,user_100, Climate awareness is growing and people are taking action.,en,,,,12170,user_100,6943,4920,,,,,,,,,,cop27
2241,2953,1667741859,bNBofDVP,RT @liVgnWuj:  @bYlesRvH Innovations in climate solutions give hope for the future.,en,,,,12850,bNBofDVP,231,721,,1692,liVgnWuj,12103,,,,liVgnWuj|bYlesRvH,12103|14635,cop27
2242,2954,1667741863,etERmvCu,RT @yMeqNuiB:  @RCKwMxaF Sustainability practices can protect the environment.,en,,,,12646,etERmvCu,645,423,,1427,yMeqNuiB,11112,,,,yMeqNuiB|RCKwMxaF,11112|13082,cop27
2243,2955,1667741868,ogrOdwWt,RT @QEeYuWMH:  Trees play a vital role in carbon sequestration.,en,,,,10280,ogrOdwWt,595,314,,1727,QEeYuWMH,10281,,,,QEeYuWMH,10281,cop27|justiceclimatique
2244,2956,1667741868,CfEcPlOi,@tDjELJqP @RYEzKFGr @PyVrAStJ @pRjOyrLl Climate-conscious choices make a positive impact.,en,,,,13321,CfEcPlOi,187,274,,,,,2594,PyVrAStJ,14574,tDjELJqP|RYEzKFGr|PyVrAStJ|pRjOyrLl,13411|14570|14574|14575,cop27
2245,2957,1667741879,EOAxPqaw,RT @mvDLxCFJ:  International agreements aim to address climate issues.,en,,,,14313,EOAxPqaw,882,2627,,1874,mvDLxCFJ,14307,,,,mvDLxCFJ,14307,cop27
2246,2958,1667741884,gMnQFTDU,@aYEktcej Climate data provides insights into global trends.,en,,,,12145,gMnQFTDU,1039,3388,,,,,,,,aYEktcej,12692,cop27|dédommagements|financiers|sud
2247,2960,1667741891,OesJQxSp,RT @PKQLJIvS:  Renewable energy technologies continue to evolve.,en,,,,13921,OesJQxSp,1042,1940,,2896,PKQLJIvS,11086,,,,PKQLJIvS,11086,cop27|droitshumains
2248,2961,1667741912,jbaxtrIl,RT @oVqaOzIM:  Climate discussions are an important part of policy.,en,,,,10160,jbaxtrIl,2083,4987,,2938,oVqaOzIM,11059,,,,oVqaOzIM,11059,cop27
2249,2962,1667741957,uPQKUsxq,RT @vlsNBASz:  The effects of climate change vary by region.,en,,,,10673,uPQKUsxq,1687,4655,,2085,vlsNBASz,10444,,,,vlsNBASz,10444,cop27
2250,2963,1667742010,DQfiBzTy,@rGJABpyL Environmental policies play a role in addressing climate.,en,,,,10766,DQfiBzTy,7694,1926,,,,,,,,rGJABpyL,11594,cop27
2251,2964,1667742024,ouIxbLlH,@eNZCsIfO @XeYQZhCm @FoGBzyRj @jqeXQdhE Some individuals remain uncertain about climate science.,en,,,,10367,ouIxbLlH,399,511,,,,,2382,FoGBzyRj,11399,eNZCsIfO|XeYQZhCm|FoGBzyRj|jqeXQdhE,10993|11040|11399|14565,cop27|cop27egypt|roadtocop27|sharmelsheikh|togetherforimplementation|???_??????|???_??????_???_2022|???_??????_???_????
2252,2965,1667742094,OpghzRwU,RT @OpghzRwU:  @vwkGfVjy Mitigating climate change requires global cooperation.,en,,,,12668,OpghzRwU,9351,4072,,1429,OpghzRwU,12668,,,,OpghzRwU|vwkGfVjy,12668|14414,cop27
2253,2967,1667742132,qNayGisg,RT @pLRmHTqX:  Climate adaptation strategies are being developed.,en,,,,12234,qNayGisg,891,347,,2899,pLRmHTqX,12678,,,,pLRmHTqX,12678,agirpourleclimat|changementsclimatique|cop27
2254,2966,1667742132,dxwVruyj,RT @IweAzUry:  Rising sea levels threaten coastal communities.,en,,,,11548,dxwVruyj,175,233,,2247,IweAzUry,13797,,,,IweAzUry,13797,cop27
2255,2968,1667742140,WnRLNzku,@XeYQZhCm @jGaVRxhW @jqeXQdhE Deforestation is contributing to climate problems.,en,,,,13359,WnRLNzku,365,667,,,,,,,,XeYQZhCm|jGaVRxhW|jqeXQdhE,11040|12444|14565,cop27|kebetu|senegal|togetherforimplementation
2256,2969,1667742164,XMPwfLKb, Fossil fuels are a major driver of climate change.,en,,,,10642,XMPwfLKb,2310,2965,,,,,,,,,,cop27|electricite|penurie
2257,2972,1667742199,VtrMifdm,RT @GwAZBsap: @xymrfdKb  @HEUMoVpe @LtThbCdM Wildlife habitats are disappearing due to global warming.,en,,,,12538,VtrMifdm,110,111,,494,GwAZBsap,12800,,,,xymrfdKb|GwAZBsap|HEUMoVpe|LtThbCdM,12118|12800|13809|13981,cop27|cop27egypt|healthy|organic|sauvonslessols|savesoil|soil
2258,2973,1667742207,LdOoysDN,RT @OrztsLnm:  Climate denialism is hindering progress on the issue.,en,,,,12610,LdOoysDN,1081,3182,,2844,OrztsLnm,12517,,,,OrztsLnm,12517,cop27
2259,2974,1667742238,OwpKdPBb,@zseZwKOP Some regions are already experiencing climate crises.,en,,,,11589,OwpKdPBb,1118,1454,,,,,,,,zseZwKOP,10180,cop27|day1
2260,2975,1667742243,ZAYEavwd,RT @novceSRU:  The cost of inaction on climate change is enormous.,en,,,,14249,ZAYEavwd,8054,1907,,1905,novceSRU,14445,,,,novceSRU,14445,climat|cop27|warmingstripes
2261,2976,1667742252,OPSzdXmq,RT @dbrlBOQX:  Extreme heatwaves are becoming more frequent.,en,,,,12950,OPSzdXmq,30,46,,1997,dbrlBOQX,10660,,,,dbrlBOQX,10660,cop27
2262,2977,1667742263,qIdEcTbF, Vulnerable communities bear the brunt of climate impacts.,en,,,,11968,qIdEcTbF,2539,867,,,,,,,,,,cop27
2263,2979,1667742293,bGOVXPtW, Climate change is a pressing global issue.,en,,,,12388,bGOVXPtW,2830,3145,,,,,,,,,,afrique|bassinducongo|congo|cop27|ecologie|environnement
2264,2980,1667742300,ZBkrHcjl,RT @ObvFhQjx: @zYoSLDdM @XDneTgKy @SXAcLgnh  @ShICRVPl @jqeXQdhE Rising temperatures impact ecosystems.,en,,,,10277,ZBkrHcjl,99,67,,2104,ObvFhQjx,13499,,,,zYoSLDdM|XDneTgKy|SXAcLgnh|ObvFhQjx|ShICRVPl|jqeXQdhE,10761|11421|11452|13499|13533|14565,climateaction|cop27|oddtvcop27|togetherforimplementation
2265,2981,1667742342,wXgOdZJq,RT @hEzcveKp: @ktnuxCYU @TAZiqlyG  Renewable energy is key to sustainability.,en,,,,11854,wXgOdZJq,1142,2191,,1119,hEzcveKp,12459,,,,ktnuxCYU|TAZiqlyG|hEzcveKp,10816|11716|12459,cdanslair|chine|climat|cop|cop27|etatsunis|inondation|plastiques|recyclage|secheresse
2266,2982,1667742349,HNqiMPQu,RT @pLRmHTqX:  Deforestation contributes to climate woes.,en,,,,11210,HNqiMPQu,998,1339,,2899,pLRmHTqX,12678,,,,pLRmHTqX,12678,agirpourleclimat|changementsclimatique|cop27
2267,2985,1667742402,IkfhHVWJ,RT @GZKWntIX:  Greenhouse gases trap heat in the atmosphere.,en,,,,12812,IkfhHVWJ,407,1770,,152,GZKWntIX,11937,,,,GZKWntIX,11937,cop27|mauvaiscalculspourtotal
2268,2986,1667742403,OrhuNXSe,RT @tfGWFSVN:  Melting ice caps are a visible sign.,en,,,,13118,OrhuNXSe,664,194,,2846,tfGWFSVN,14024,,,,tfGWFSVN,14024,cop27
2269,2987,1667742412,yJZCzBdf,RT @RQsqzdmg: @eGjRXiLM  @RxUKrwIY @XeYQZhCm @gOYIdNip @uVtURfLM @QtAEJxiH Sea levels rise due to climate change.,en,,,,11088,yJZCzBdf,1616,1554,,2895,RQsqzdmg,11021,,,,eGjRXiLM|RQsqzdmg|RxUKrwIY|XeYQZhCm|gOYIdNip|uVtURfLM|QtAEJxiH,10132|11021|11037|11040|13100|13975|14675,climat|cop27|netzero|vietnam
2270,2988,1667742413,cRdNGtFI,RT @GZKWntIX:  @YDltHGIe Carbon emissions must be reduced.,en,,,,13166,cRdNGtFI,1,52,,151,GZKWntIX,11937,,,,GZKWntIX|YDltHGIe,11937|14489,cop27|mauvaiscalculspourtotal
2271,2989,1667742439,MZwXQVFI, Extreme weather events are more frequent.,en,,,,14405,MZwXQVFI,180305,753,,,,,,,,,,cop27
2272,2990,1667742441,prXHOhAe, Clean energy is the way forward.,en,,,,12647,prXHOhAe,540997,998,,,,,,,,,,cop27
2273,2991,1667742461,user_100, Climate action is an urgent necessity.,en,user_100,12170,2952,12170,user_100,6942,4920,,,,,,,,,,climat|cop27|france|justice|énergie
2274,2992,1667742466,SneopOfm,RT @PYpKWtaT:  Climate scientists study Earth's systems.,en,,,,10827,SneopOfm,49,88,,1927,PYpKWtaT,10435,,,,PYpKWtaT,10435,cop27
2275,2993,1667742475,uOpUlszM,RT @PYpKWtaT:  Renewable technologies are advancing.,en,,,,12814,uOpUlszM,294,467,,1927,PYpKWtaT,10435,,,,PYpKWtaT,10435,cop27
2276,2994,1667742504,XdiYkroj,RT @bGOVXPtW:  Forest conservation aids climate efforts.,en,,,,11851,XdiYkroj,507,199,,2979,bGOVXPtW,12388,,,,bGOVXPtW,12388,afrique|bassinducongo|congo|cop27|ecologie|environnement
2277,2995,1667742505,mVsArfcu,RT @QUxXMslc:  Climate refugees seek safer homes.,en,,,,11892,mVsArfcu,366,1326,,1535,QUxXMslc,13641,,,,QUxXMslc,13641,cop27
2278,2996,1667742527,CIMHiVWO,@WUOtqJYp Biodiversity is threatened by warming.,en,,,,10202,CIMHiVWO,20,151,,,,,,,,WUOtqJYp,12344,climat|cop|cop27
2279,2997,1667742539,UnNCfzlc, Climate adaptation is crucial for resilience.,en,,,,11378,UnNCfzlc,1860,1120,,,,,2983,CUdKpAra,10936,,,climat|cop27|polcan|polqc|égypte
2280,2998,1667742540,OvnoAckQ,RT @DhStPaev: @meIhSOqi  Oceans face acidification challenges.,en,,,,13119,OvnoAckQ,3025780,2002,,2814,DhStPaev,13120,,,,meIhSOqi|DhStPaev,13079|13120,blog|cop27
2281,2999,1667742551,user_100,RT @oVqaOzIM:  Fossil fuels are a major contributor.,en,,,,12170,user_100,6942,4920,,2938,oVqaOzIM,11059,,,,oVqaOzIM,11059,cop27
2282,3000,1667742570,hSfNvJYO,RT @QUxXMslc: @WSQUrZjR @wANSfuUh @rjTeMmSG  Climate data helps track trends.,en,,,,11803,hSfNvJYO,73,88,,2863,QUxXMslc,13641,,,,WSQUrZjR|wANSfuUh|rjTeMmSG|QUxXMslc,11748|12440|13346|13641,cop27|criseclimatique
2283,3002,1667742594,VIaRKvYW, International cooperation is essential.,en,,,,11357,VIaRKvYW,153848,392,,,,,,,,,,cop27|egypte
2284,3004,1667742639,PIkiDncK,RT @GkZpvYtE:  Sustainable practices protect the planet.,en,,,,11286,PIkiDncK,993,652,,3001,GkZpvYtE,14508,,,,GkZpvYtE,14508,cop27
2285,3005,1667742679,eyiFENGb,@eyiFENGb @CQyPUBZu Climate awareness is on the rise.,en,,,,10995,eyiFENGb,6713,2714,,,,,2018,CQyPUBZu,13919,eyiFENGb|CQyPUBZu,10995|13919,cop27|lossanddamage
2286,3007,1667742706,dcjIiLeb,RT @eyiFENGb:  @CQyPUBZu Clean tech innovations benefit all.,en,,,,10569,dcjIiLeb,1822,3234,,3005,eyiFENGb,10995,,,,eyiFENGb|CQyPUBZu,10995|13919,cop27|lossanddamage
2287,3008,1667742708,SbGcQXRF, Paris Agreement unites nations.,en,,,,14429,SbGcQXRF,918,211,,,,,,,,,,cop27|lossanddamage
2288,3009,1667742718,SEWPrnxC,RT @vlsNBASz:  Electric vehicles reduce emissions.,en,,,,12003,SEWPrnxC,108,916,,2085,vlsNBASz,10444,,,,vlsNBASz,10444,cop27
2289,3010,1667742813,qFhxoPfv,RT @IEYMrzUf:  Climate education fosters understanding.,en,,,,12590,qFhxoPfv,1963,1709,,2663,IEYMrzUf,10854,,,,IEYMrzUf,10854,africa|afrique|aiccra|changement|climatechange|cop27|foodsystems|press|systèmes
2290,3011,1667742864,AWUuIeFS,RT @WiUPwkKn:  Climate finance supports green projects.,en,,,,13262,AWUuIeFS,227,138,,2175,WiUPwkKn,10842,,,,WiUPwkKn,10842,climat|cop27|égypte
2291,3012,1667742880,lcLIWsOj, Renewable power sources are sustainable.,en,,,,13426,lcLIWsOj,933,4980,,,,,,,,,,cop27
